1064761870,1485
1064675971,1119
1064784708,1180
1064762213,1782
1064732764,113
1064784888,965
1064761898,584
1064784244,1083
1064785028,7
1064783912,1362
1064675841,586
1064784291,1241
1064675894,10
1064783187,1364
1064785115,2459
1064801386,2112
1064784316,1852
1064762128,1846
1064809640,356
1064675827,1395
1064780172,131
1064783184,1399
1064801992,1050
1064784642,344
1064780676,387
1064812892,1035
1064780813,2493
1064732152,2239
1064784488,1767
1064784553,1735
1064676037,458
1064783666,2412
1064757232,1748
1064780374,2252
1064785255,2177
1064732148,2399
1064784887,1926
1064732301,1724
1064784405,29
1064784542,1992
1064807157,1212
1064675949,149
1064784558,1971
1064781246,1858
1064732685,798
1064784330,2132
1064802056,889
1064783885,797
1064783073,1444
1064700123,421
1064732145,118
1064732314,734
1064784233,569
1064784256,789
1064782854,1772
1064761667,1614
1064784153,1751
1064783670,1058
1064732796,984
1064785250,28
1064784991,51
1064784289,2291
1064762123,2496
1064732787,2165
1064780823,618
1064783809,1543
1064782846,1330
1064732677,945
1064784044,236
1064676150,960
1064806577,1607
1064732507,1677
1064805222,1943
1064784035,2045
1064784514,1715
1064732582,2457
1064780378,1452
1064784660,1935
1064784502,280
1064732786,158
1064783899,964
1064784123,268
1064785034,468
1064732523,2457
1064785107,993
1064805455,850
1064780427,248
1064810186,1032
1064784187,1573
1064784167,1751
1064797305,785
1064780198,931
1064784278,666
1064675880,735
1064716533,1606
1064783045,866
1064800797,2244
1064699575,28
1064805229,2124
1064785199,1731
1064675867,1846
1064805683,324
1064732177,2006
1064675871,606
1064785087,1018
1064784350,1199
1064732310,214
1064700242,134
1064784229,1253
1064805155,1173
1064810419,1839
1064735554,812
1064791489,540
1064732663,568
1064675790,610
1064780686,1536
1064782039,1298
1064803305,1526
1064804105,670
1064807150,1522
1064784926,2317
1064757231,2148
1064762439,1345
1064782721,2188
1064784632,1941
1064805679,554
1064780060,780
1064699281,522
1064784098,2458
1064784890,2441
1064781280,854
1064784512,1088
1064783658,1671
1064780672,2191
1064732774,1810
1064804900,1900
1064784196,1811
1064732803,538
1064804075,507
1064735761,196
1064784734,800
1064732533,915
1064785183,1142
1064762226,2380
1064675892,1514
1064732798,2212
1064793665,1636
1064732587,810
1064784223,931
1064675870,2469
1064732690,235
1064732222,1096
1064784413,605
1064784264,1274
1064784854,154
1064780194,2040
1064735328,39
1064783074,592
1064780372,314
1064675882,1546
1064784188,486
1064810145,2136
1064783186,2435
1064733264,462
1064783901,777
1064784932,1537
1064785016,1378
1064784789,116
1064780670,1609
1064784744,595
1064802135,1733
1064676225,649
1064780227,196
1064699572,1179
1064785195,1671
1064699742,1189
1064785198,951
1064782920,532
1064812334,133
1064676009,1887
1064780304,2239
1064811430,229
1064783965,340
1064784700,1965
1064784801,1888
1064784568,2286
1064784104,1524
1064784792,2039
1064791494,2455
1064784704,1143
1064805149,1667
1064732595,762
1064732469,1272
1064783183,1641
1064784674,1819
1064782855,126
1064784562,32
1064781256,944
1064675839,2352
1064811359,673
1064732468,1597
1064784802,1469
1064784273,718
1064784924,2321
1064798387,355
1064784593,2340
1064732493,1478
1064784103,1096
1064785022,1785
1064783888,1171
1064732593,2439
1064781274,1663
1064798386,1930
1064784794,1077
1064784870,901
1064732211,263
1064732174,734
1064783845,2241
1064732883,972
1064784501,2475
1064784159,2133
1064675885,673
1064784466,1929
1064732265,44
1064732535,927
1064732258,1331
1064732311,1061
1064785033,1018
1064784089,1884
1064784030,1227
1064783876,2283
1064675959,2389
1064676005,2464
1064784238,397
1064732887,1683
1064785018,2104
1064785260,2442
1064782045,2167
1064784023,468
1064732141,2435
1064784843,1075
1064700306,1560
1064813047,1992
1064784812,1981
1064732782,667
1064732536,1934
1064784360,298
1064784864,1409
1064782853,1760
1064784287,2489
1064780814,254
1064676206,937
1064784563,2221
1064784619,671
1064784162,1426
1064805675,578
1064700474,310
1064784271,1224
1064784459,1988
1064785254,2202
1064732215,267
1064784361,182
1064780000,2395
1064785091,645
1064781269,633
1064783947,2471
1064732216,1578
1064784662,1828
1064782915,430
1064783805,983
1064762124,819
1064784703,1587
1064782917,1402
1064733903,534
1064732466,2333
1064762463,2402
1064784321,792
1064780745,1943
1064784181,944
1064784856,1073
1064733905,1167
1064781183,2191
1064784248,507
1064784171,1494
1064784225,1442
1064732281,1112
1064781175,1944
1064783591,242
1064784630,1725
1064784729,909
1064784242,2006
1064784169,1458
1064784340,1136
1064762369,1972
1064784351,962
1064675900,1185
1064801996,129
1064734853,1959
1064732636,1044
1064791490,251
1064732725,1794
1064675887,2444
1064806576,511
1064784732,1180
1064782722,377
1064784184,1072
1064734107,715
1064784262,1105
1064733077,2158
1064784920,2157
1064676125,475
1064785193,1794
1064780451,1416
1064761358,2463
1064784237,1019
1064782725,1998
1064806408,95
1064784279,1559
1064732728,575
1064732755,1620
1064761310,1250
1064804906,93
1064784029,527
1064784997,1500
1064780222,1113
1064784702,2119
1064784396,2316
1064784325,2021
1064783849,50
1064784723,1764
1064782733,993
1064732880,682
1064783961,1310
1064784782,2450
1064784172,2497
1064785069,912
1064784478,785
1064732711,1155
1064732367,2350
1064732843,1419
1064784940,1101
1064785175,854
1064784555,1074
1064784576,199
1064732506,1522
1064784252,1141
1064732635,1132
1064732864,2025
1064803939,1674
1064780914,383
1064762125,1702
1064780381,634
1064783882,1690
1064785104,2278
1064783810,1024
1064784507,1808
1064784047,1771
1064732911,640
1064805575,1475
1064762612,982
1064762469,183
1064780181,1007
1064732425,2324
1064785253,1725
1064732833,501
1064784234,1177
1064785191,1982
1064783883,1499
1064784881,1344
1064805673,253
1064699277,265
1064784654,1467
1064784776,34
1064784648,1977
1064805688,1912
1064805151,2363
1064781004,476
1064807880,680
1064784355,257
1064761971,1422
1064795178,120
1064783973,2110
1064732264,2085
1064698596,812
1064780605,1153
1064784173,1554
1064784951,1207
1064732359,1092
1064732707,2041
1064783668,796
1064809546,1904
1064784344,1383
1064784431,2232
1064783110,730
1064733078,1249
1064761661,1144
1064784999,196
1064785188,741
1064781279,1843
1064806579,1746
1064784191,599
1064784254,1439
1064675868,803
1064732776,1945
1064784546,163
1064784868,1699
1064784415,2216
1064806583,2282
1064784850,1287
1064732714,1668
1064675792,1027
1064732117,1999
1064784193,193
1064780744,386
1064784584,1598
1064780688,662
1064784564,2248
1064761876,34
1064762121,1328
1064735309,384
1064804896,1239
1064780170,969
1064675888,1394
1064756991,808
1064732888,1679
1064780794,224
1064784783,261
1064805894,366
1064793608,1213
1064732692,976
1064732752,1163
1064732456,1245
1064785248,1434
1064784081,1623
1064675824,2233
1064784500,2023
1064784107,2328
1064762127,612
1064785142,2467
1064735749,984
1064784163,656
1064732793,1966
1064732368,563
1064783070,2327
1064784200,972
1064784952,1585
1064784556,2076
1064784746,1691
1064762227,1917
1064784281,895
1064784623,607
1064784190,1750
1064784742,220
1064784569,2167
1064780186,1067
1064780230,533
1064785247,266
1064783392,1492
1064780685,2215
1064782734,2094
1064780678,670
1064732684,845
1064783323,1895
1064784846,1201
1064783370,1211
1064675925,2417
1064784419,1490
1064732413,871
1064732746,969
1064809357,1544
1064784113,1213
1064784956,1253
1064681882,1768
1064732723,1482
1064804073,2379
1064732749,677
1064782728,2478
1064784442,1519
1064675898,1786
1064735532,2036
1064675837,1883
1064784285,2053
1064784658,1788
1064756984,125
1064784650,662
1064784109,1145
1064783848,10
1064785196,564
1064781268,1604
1064783115,1820
1064700961,33
1064732300,1053
1064783795,1426
1064732498,471
1064784737,1148
1064784874,874
1064784463,33
1064781281,1616
1064783077,1545
1064804907,2309
1064780179,1225
1064783878,496
1064700232,18
1064780303,486
1064732207,214
1064783841,62
1064732743,1393
1064784659,1073
1064757238,419
1064802993,288
1064676017,531
1064675855,726
1064700243,2230
1064732832,464
1064784516,1315
1064675852,782
1064784203,2466
1064805895,1667
1064783398,532
1064785204,306
1064756990,2403
1064784509,1992
1064733076,2048
1064785036,363
1064761663,2138
1064806975,1302
1064780174,1599
1064675822,2158
1064805519,2138
1064783963,319
1064805156,1893
1064784353,82
1064785147,1643
1064780998,710
1064732302,1530
1064784165,1669
1064784467,540
1064784105,1008
1064784628,2087
1064784786,2477
1064732252,1571
1064784324,256
1064782841,375
1064784314,67
1064732935,599
1064782788,2050
1064805568,137
1064785117,2417
1064780777,1785
1064809559,1376
1064762616,1540
1064735899,2354
1064784327,1831
1064784335,112
1064781259,451
1064784239,1029
1064784199,445
1064732576,1887
1064700125,36
1064757236,2274
1064700270,405
1064732220,659
1064780187,2167
1064700269,1265
1064808948,24
1064805458,2357
1064784929,669
1064732687,2483
1064780373,910
1064732138,220
1064784707,2266
1064793666,1092
1064732406,2270
1064732304,2139
1064784503,1992
1064733079,1153
1064783802,2022
1064784635,2245
1064676130,135
1064732175,861
1064732411,2188
1064732143,1800
1064784649,50
1064784572,1908
1064784675,1501
1064780300,1069
1064783881,391
1064784207,2064
1064732799,1786
1064784228,1792
1064784090,1513
1064784282,2095
1064780421,1505
1064784186,1665
1064805339,1384
1064784863,283
1064780424,2396
1064784204,352
1064784644,1455
1064783838,32
1064803228,907
1064780927,964
1064732181,2466
1064732261,800
1064783811,37
1064784645,1732
1064784528,1640
1064784176,2498
1064805752,1868
1064732228,2172
1064784126,1176
1064781275,923
1064783890,1428
1064700309,1477
1064675856,820
1064785251,1816
1064784411,1071
1064676011,1608
1064783118,2170
1064785096,1230
1064784527,1330
1064675924,1127
1064785171,1643
1064785099,91
1064784594,1650
1064784345,751
1064785186,305
1064784637,1066
1064780821,91
1064780018,296
1064801776,1945
1064780296,1201
1064732644,2453
1064784622,1768
1064784666,967
1064779994,1716
1064783797,829
1064732630,2252
1064735757,1264
1064784552,1799
1064700962,1921
1064735329,438
1064700233,1289
1064780228,1348
1064804918,1354
1064732338,2210
1064732283,1600
1064675886,739
1064784955,1985
1064784260,1040
1064732364,1584
1064809291,1413
1064699536,1538
1064784505,709
1064734852,2009
1064783801,1911
1064735938,495
1064782036,829
1064782779,1930
1064762441,2325
1064784100,2481
1064803940,37
1064784992,2305
1064811431,1127
1064780772,1350
1064784410,2437
1064699284,1949
1064785023,1868
1064732627,1911
1064783669,2311
1064784084,1719
1064803300,822
1064780449,2084
1064732412,567
1064804909,2471
1064732417,411
1064732146,938
1064784722,942
1064805893,1519
1064785040,1945
1064782913,1826
1064802994,74
1064805684,884
1064781248,112
1064783872,351
1064805685,346
1064784655,1199
1064700897,565
1064782843,648
1064732169,541
1064675921,110
1064785118,948
1064762440,304
1064806581,1867
1064780891,1002
1064784485,2311
1064803938,1957
1064805463,695
1064784695,1755
1064784876,2006
1064700088,351
1064698595,2014
1064732453,1620
1064783914,910
1064732628,201
1064781005,1540
1064762126,2115
1064784245,2125
1064784787,2434
1064803944,2262
1064783674,88
1064784406,223
1064737439,1799
1064784865,272
1064732834,358
1064732790,2064
1064779999,2
1064784625,242
1064784667,1475
1064732463,2262
1064805569,306
1064784860,126
1064784222,1292
1064699657,1034
1064732748,2144
1064732491,324
1064806582,1626
1064700308,1840
1064804688,2481
1064732263,1960
1064732861,792
1064785169,1037
1064784469,2153
1064732772,2174
1064780298,1819
1064785189,1620
1064784579,16
1064784108,1472
1064675883,61
1064732745,582
1064784498,649
1064780543,1526
1064783660,1835
1064784749,1927
1064784226,2343
1064676184,1626
1064781177,541
1064780017,2482
1064805899,1446
1064780547,534
1064732327,1054
1064784526,346
1064805461,1524
1064700221,404
1064732777,1882
1064700898,1036
1064785019,1513
1064784696,650
1064732282,329
1064807158,1749
1064735941,897
1064785106,2227
1064784255,1055
1064784525,2077
1064784698,1993
1064785035,1665
1064756982,502
1064700121,2483
1064805522,2242
1064781249,1916
1064732402,1278
1064732629,2420
1064806402,357
1064785187,1119
1064784946,1556
1064785113,638
1064804078,1858
1064780606,766
1064784762,47
1064785089,931
1064732906,1928
1064675881,1449
1064781058,2024
1064732754,2381
1064784948,1599
1064808945,2388
1064782858,1233
1064762119,1543
1064780677,2078
1064812511,338
1064735533,1399
1064675829,2493
1064732499,1497
1064805571,1595
1064784240,1773
1064784095,1638
1064806400,1102
1064700448,388
1064784444,1419
1064799175,386
1064785206,1266
1064780380,279
1064783369,1663
1064784482,2400
1064784621,1825
1064784221,2323
1064784348,201
1064784270,961
1064797216,1068
1064780182,2295
1064785109,1535
1064783112,821
1064784925,664
1064780795,1588
1064732165,1380
1064699831,333
1064783836,90
1064780770,21
1064784210,267
1064700703,1176
1064784407,993
1064732474,1336
1064784626,950
1064716382,2054
1064784194,2057
1064784392,905
1064732366,675
1064784720,1930
1064784752,764
1064784780,374
1064783953,227
1064732227,88
1064784031,2476
1064732495,381
1064732741,1970
1064780498,2135
1064784717,1967
1064781272,322
1064715165,1380
1064732604,438
1064784168,501
1064784738,734
1064784522,785
1064732757,2023
1064782919,156
1064805456,1835
1064732739,188
1064784267,1410
1064785024,1454
1064804072,1040
1064781180,714
1064761660,617
1064801779,376
1064784592,351
1064699744,1243
1064732836,669
1064700346,1634
1064805159,1509
1064732753,898
1064700655,1298
1064784894,1432
1064801385,2495
1064784032,1472
1064761877,353
1064699283,211
1064804908,1123
1064783957,2367
1064762467,1915
1064732475,1122
1064732432,2339
1064784017,990
1064802036,2093
1064733072,1097
1064732586,613
1064784767,1415
1064699569,1618
1064784154,627
1064732490,2393
1064784127,875
1064784473,1995
1064780680,808
1064700085,957
1064784548,2472
1064675821,2258
1064737375,1895
1064699445,2299
1064732199,627
1064732363,1188
1064784882,1485
1064734851,664
1064732726,999
1064784517,276
1064785200,2485
1064805464,1318
1064784437,1186
1064732229,705
1064784758,1343
1064785038,783
1064732400,109
1064675937,677
1064785031,466
1064783949,1369
1064675973,2477
1064780922,90
1064732709,444
1064801384,2173
1064806371,210
1064785070,264
1064783839,79
1064806399,437
1064784492,132
1064732792,2229
1064803943,322
1064732464,179
1064732572,1605
1064797580,479
1064675989,1986
1064798391,1860
1064780749,1614
1064783837,44
1064732316,1616
1064780128,49
1064784046,606
1064783114,772
1064783076,96
1064783397,576
1064780376,110
1064732321,1323
1064785140,1970
1064784757,1953
1064733081,347
1064784075,1595
1064804044,35
1064735552,577
1064783962,212
1064675791,1038
1064676290,2132
1064732789,191
1064780994,585
1064732591,1694
1064676015,2482
1064784588,903
1064784286,2465
1064784280,1203
1064732633,1234
1064699403,1739
1064784259,1455
1064784328,47
1064761655,198
1064784446,676
1064699446,2064
1064732171,1369
1064784180,446
1064732724,2411
1064802992,1693
1064783959,871
1064732775,735
1064813113,1760
1064780425,50
1064802134,1043
1064732762,2249
1064784322,2073
1064784394,49
1064762554,786
1064780673,2383
1064675866,786
1064780220,1004
1064732370,895
1064784772,735
1064782911,947
1064732273,1670
1064785068,330
1064784099,1584
1064784486,394
1064762437,1846
1064732396,282
1064784745,1483
1064732930,2158
1064784808,1883
1064784033,143
1064801994,659
1064784198,162
1064782717,2013
1064676291,1711
1064784930,112
1064784701,1325
1064732599,469
1064781001,269
1064805344,289
1064732226,843
1064783835,847
1064783958,996
1064784747,1845
1064700310,2116
1064676126,62
1064779995,1656
1064780297,1857
1064783328,1113
1064803308,1224
1064784589,15
1064784493,2428
1064784243,2293
1064732452,512
1064700479,2033
1064676159,348
1064732422,1715
1064780429,1509
1064784290,2057
1064732589,1479
1064784933,433
1064675922,1637
1064784288,1512
1064732905,1667
1064784892,2449
1064784523,1108
1064805902,397
1064700268,2380
1064732335,1600
1064700891,2410
1064804685,1334
1064784489,1313
1064732704,626
1064732642,476
1064782849,1371
1064735404,1010
1064805897,883
1064675946,280
1064780428,2359
1064735578,2010
1064783319,214
1064785121,2066
1064784336,1316
1064784094,1206
1064784798,1866
1064783877,2422
1064732403,469
1064732322,1012
1064784942,1530
1064784491,1856
1064732147,2409
1064783846,489
1064732909,151
1064782720,1338
1064785185,1738
1064785114,908
1064732168,1941
1064801247,1686
1064784567,507
1064732365,192
1064804693,283
1064732730,395
1064783873,780
1064780301,897
1064784224,1208
1064784574,777
1064780171,1296
1064780019,2282
1064700649,2431
1064780103,458
1064732693,1385
1064784049,1124
1064785146,671
1064732931,426
1064781257,1569
1064783911,754
1064785203,915
1064675860,1923
1064716380,1607
1064782786,776
1064735945,1148
1064784795,1499
1064783661,713
1064732585,1155
1064735762,2225
1064676128,2101
1064762681,1149
1064732744,1300
1064784227,16
1064784627,2457
1064805524,482
1064734849,2344
1064784540,816
1064785029,989
1064784357,1984
1064784875,1678
1064783665,1084
1064732399,1301
1064784524,1850
1064781006,312
1064780928,1615
1064784039,1630
1064761880,1279
1064801774,867
1064732344,1484
1064761355,414
1064780674,813
1064780225,1925
1064732462,1260
1064804923,1841
1064732260,1334
1064699573,611
1064732471,430
1064756921,1422
1064785094,663
1064804001,2128
1064732401,748
1064700657,2272
1064735936,1838
1064784420,2458
1064781273,333
1064784712,330
1064700240,1348
1064785212,1272
1064810418,290
1064732795,1333
1064699280,407
1064783833,949
1064780892,1365
1064785178,1286
1064804585,2200
1064732255,2320
1064803937,270
1064784736,670
1064784435,473
1064757237,575
1064805226,1205
1064675869,474
1064802990,2403
1064805749,844
1064762615,367
1064761314,511
1064784928,1206
1064784699,2199
1064783394,2323
1064784076,2268
1064805525,1714
1064804921,1334
1064780204,1994
1064732358,2297
1064784209,2317
1064784764,285
1064783850,2276
1064780178,356
1064784120,2074
1064700651,1477
1064783840,2350
1064784358,1666
1064781247,2164
1064734947,415
1064784250,624
1064784096,2256
1064785066,1357
1064800796,1663
1064782851,1507
1064784809,467
1064784769,751
1064762552,2153
1064805527,1690
1064783967,1153
1064784201,1165
1064700447,148
1064784733,2061
1064735763,2116
1064732534,2311
1064780746,488
1064783843,518
1064783672,2248
1064675859,1156
1064785145,2368
1064783052,1517
1064675818,208
1064675854,290
1064700238,2198
1064732768,15
1064780926,1295
1064785181,548
1064805901,1070
1064784640,703
1064809552,974
1064732319,691
1064784731,1570
1064780798,368
1064700478,1246
1064784705,566
1064784665,2047
1064805457,2136
1064784506,728
1064804690,338
1064784586,605
1064784813,2475
1064700241,973
1064810727,2202
1064805682,843
1064804076,349
1064799176,139
1064813366,2268
1064732571,1886
1064785011,237
1064780059,686
1064784504,1815
1064735544,1499
1064785102,1896
1064700890,244
1064784643,1059
1064785021,454
1064784401,2202
1064785144,1809
1064784883,186
1064782922,1444
1064784663,773
1064784891,765
1064805157,1569
1064805465,1684
1064785249,1133
1064784740,2159
1064783807,1314
1064761656,2343
1064675884,716
1064783395,1908
1064804106,117
1064806863,194
1064784315,776
1064801997,442
1064784551,298
1064804077,2281
1064784957,1380
1064783116,1458
1064780104,343
1064784713,562
1064784570,2139
1064675828,2177
1064784115,371
1064732717,318
1064783659,1092
1064805576,2089
1064732306,1543
1064784771,1137
1064676221,2279
1064784990,2284
1064812510,2157
1064784591,65
1064784774,1957
1064784347,1959
1064698597,441
1064800495,437
1064785105,1707
1064803948,227
1064782044,1463
1064784538,2049
1064780221,1235
1064756917,2260
1064797786,460
1064782909,1214
1064784048,2124
1064804922,1685
1064785168,2469
1064805572,271
1064735555,1025
1064676039,1044
1064700122,701
1064791492,393
1064780375,1850
1064687201,1372
1064785112,1311
1064784855,1496
1064732340,1438
1064780687,736
1064780199,2436
1064784202,1233
1064805578,1922
1064784494,2272
1064784785,733
1064762677,1398
1064732277,524
1064784993,2414
1064784427,1578
1064782041,2166
1064785143,1475
1064784253,2127
1064700272,2017
1064675820,2360
1064784251,2399
1064784436,516
1064675838,1197
1064785202,2402
1064784549,1609
1064676293,1198
1064783886,1119
1064675984,818
1064700235,583
1064732430,2303
1064780377,1265
1064784877,16
1064804069,128
1064675893,898
1064804080,1499
1064735360,176
1064784520,1750
1064780923,1982
1064735617,974
1064733073,1358
1064784464,107
1064784197,1060
1064676006,1778
1064785261,944
1064782043,634
1064784585,73
1064675917,2059
1064732361,1233
1064699714,888
1064699661,1693
1064806926,1997
1064805573,369
1064784439,63
1064735950,1691
1064735753,2202
1064785008,1462
1064784119,761
1064804914,732
1064784024,342
1064809364,1970
1064806370,609
1064700236,534
1064783908,719
1064782038,1020
1064732936,1149
1064780450,2389
1064732450,370
1064805523,988
1064700744,60
1064700647,1039
1064762120,1847
1064735361,1596
1064732223,296
1064805228,1364
1064784886,1846
1064785002,2423
1064780549,979
1064785007,1738
1064784277,1576
1064802963,527
1064785172,66
1064785258,1275
1064783968,1462
1064807159,1401
1064780771,283
1064675863,1007
1064805750,2107
1064780173,1224
1064783113,55
1064781264,1298
1064783051,334
1064784265,1308
1064762368,373
1064784397,2012
1064732225,1125
1064804913,1754
1064780797,1403
1064783884,651
1064732662,763
1064804064,684
1064732641,1986
1064783324,1780
1064794731,1216
1064784994,465
1064784429,757
1064801391,1148
1064782802,407
1064732751,556
1064784544,2050
1064784754,2461
1064784954,370
1064780764,592
1064784768,512
1064757233,1208
1064676123,137
1064806358,1956
1064804040,481
1064784083,951
1064804071,140
1064732701,1422
1064802962,2035
1064732580,299
1064784807,2435
1064675831,1554
1064784484,437
1064732794,1199
1064782789,1165
1064700653,1762
1064798388,1740
1064784853,951
1064732750,356
1064700446,1409
1064732643,2208
1064811432,1600
1064784218,1369
1064735939,2018
1064784718,496
1064732884,1068
1064676122,210
1064700654,1996
1064804045,1532
1064785205,569
1064812410,286
1064732785,1867
1064732583,2461
1064732267,2417
1064676016,1678
1064780743,790
1064732882,1253
1064762466,1451
1064784341,1092
1064732584,1099
1064810923,64
1064732716,1785
1064804043,2290
1064784483,1801
1064785111,864
1064732303,1077
1064762364,15
1064784038,1848
1064784343,24
1064805751,1927
1064780682,1249
1064801387,2081
1064784471,1592
1064783844,1909
1064797217,991
1064732307,1045
1064675982,833
1064761712,39
1064732416,752
1064803639,1865
1064784284,322
1064780500,815
1064780205,1455
1064675862,63
1064784440,350
1064784174,2139
1064805150,1051
1064732835,617
1064784739,1289
1064782034,677
1064732449,897
1064784777,1636
1064780474,211
1064780200,2337
1064784726,1151
1064783842,1872
1064732938,46
1064784508,1609
1064806923,1840
1064732362,2260
1064732712,1919
1064732570,1628
1064782847,157
1064781266,414
1064784582,2416
1064783673,1747
1064732703,1072
1064784719,1431
1064805900,81
1064781260,1432
1064784128,2391
1064784547,933
1064781270,1674
1064785120,644
1064784735,2099
1064735356,2168
1064732139,1418
1064785017,272
1064756919,49
1064784885,434
1064785256,423
1064804917,1475
1064779997,355
1064737437,407
1064732740,1242
1064676133,68
1064732607,287
1064805896,2303
1064784661,1663
1064784578,1323
1064804692,905
1064782719,1498
1064732259,2291
1064675872,1673
1064782916,1734
1064762464,553
1064810258,1738
1064784953,2026
1064784263,1430
1064784363,111
1064784931,1369
1064782910,2391
1064784943,1066
1064700128,906
1064732791,960
1064803942,2095
1064783889,1469
1064732679,556
1064780681,2424
1064784216,1358
1064784784,923
1064782787,974
1064784043,809
1064761878,913
1064785124,1964
1064732531,62
1064700124,255
1064784034,1765
1064784873,1027
1064797785,2451
1064732778,2257
1064784866,2021
1064676160,2332
1064805454,756
1064784995,2250
1064806925,2043
1064762611,18
1064784804,1338
1064780548,381
1064784051,394
1064732640,359
1064784395,1673
1064732420,1077
1064797307,1275
1064784998,1159
1064806584,350
1064784232,1072
1064784019,1815
1064784773,896
1064780541,253
1064732256,1990
1064784093,2170
1064785141,645
1064805681,781
1064784710,1218
1064784317,467
1064732309,2384
1064784759,927
1064732312,1431
1064700964,629
1064783325,422
1064783796,1728
1064699276,1944
1064735596,1612
1064732221,958
1064762613,1480
1064699282,1804
1064784421,1492
1064732710,509
1064800801,193
1064732661,46
1064785209,1727
1064675896,2410
1064780684,1065
1064783441,402
1064732170,731
1064735722,1471
1064675936,1236
1064784118,934
1064784694,1715
1064783044,477
1064782839,1798
1064784028,1082
1064806976,2449
1064780196,792
1064784408,415
1064784936,1963
1064800800,1818
1064783185,529
1064784927,1535
1064675899,407
1064785065,2174
1064784693,47
1064780924,1455
1064732505,742
1064675825,75
1064784595,841
1064783974,1051
1064784895,645
1064781262,1083
1064782912,363
1064782848,142
1064780542,1047
1064784743,1744
1064675830,1786
1064784474,1945
1064732588,53
1064784430,1387
1064804002,1823
1064784434,1109
1064784409,2146
1064732459,240
1064780995,1381
1064785170,2243
1064675853,1595
1064785009,1247
1064732758,553
1064700963,2274
1064732574,448
1064732639,781
1064732454,1277
1064805520,2283
1064762468,1787
1064810156,719
1064732305,405
1064797956,2352
1064780929,529
1064784539,1043
1064675920,371
1064784518,1601
1064785005,2056
1064803945,851
1064813224,1716
1064784183,2449
1064784268,673
1064675844,1247
1064785176,1374
1064784359,643
1064780176,557
1064783887,1166
1064732597,289
1064735615,885
1064785026,1255
1064700271,1761
1064805152,1280
1064732605,1781
1064784651,581
1064783437,1405
1064784424,370
1064699574,1047
1064802054,2347
1064700892,1864
1064780930,2310
1064785108,2211
1064804063,2261
1064784938,1530
1064781254,980
1064804042,137
1064676040,118
1064716381,1508
1064784641,516
1064785252,1948
1064788473,2445
1064784085,2095
1064784815,630
1064795418,2374
1064735614,2177
1064780229,989
1064732773,2392
1064783798,759
1064732293,706
1064784721,236
1064781176,1052
1064784422,772
1064700889,144
1064784266,1601
1064732144,409
1064732579,995
1064802995,94
1064783119,2155
1064785004,1198
1064780430,2296
1064784261,892
1064783834,937
1064784805,1575
1064735402,1405
1064780894,1861
1064784852,1069
1064805676,893
1064785012,1768
1064716532,968
1064784919,2161
1064701001,1195
1064780302,153
1064780817,1502
1064805154,281
1064784342,1668
1064783880,575
1064732408,1884
1064732912,2163
1064676008,2165
1064782726,874
1064735586,1618
1064780203,1576
1064732198,374
1064699570,1815
1064783806,2056
1064761313,1682
